celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,week1_total_score,week1_avg_score,week2_total_score,week2_avg_score,week3_total_score,week3_avg_score,week4_total_score,week4_avg_score,week5_total_score,week5_avg_score,week6_total_score,week6_avg_score,week7_total_score,week7_avg_score,week8_total_score,week8_avg_score,week9_total_score,week9_avg_score,week10_total_score,week10_avg_score,week11_total_score,week11_avg_score,overall_avg_score,total_points,weeks_participated,age_group,standardized_industry,standardized_country,elimination_status,performance_trend,normalized_score,season_normalized_score,performance_level
Hines Ward,Kym Johnson,Athlete,,South Korea,35,12,1st Place,1,7.0,7.0,7.0,0.0,8.0,7.0,8.0,0.0,9.0,8.0,8.0,0.0,9.0,8.0,8.0,0.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,0.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,0.0,10.0,10.0,10.0,0.0,10.0,9.6666,10.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,23.0,7.666666666666667,25.0,8.333333333333334,25.0,8.333333333333334,27.0,9.0,27.0,9.0,33.0,8.25,27.0,9.0,30.0,10.0,29.666600000000003,9.888866666666667,0.0,0.0,8.64722,267.6666,10,35-44,Athlete,South Korea,Winner,11.36090237350526,90.86398979474251,60.41069076276885,Excellent
Sugar Ray Leonard,Anna Trebunskaya,Athlete,North Carolina,United States,54,12,Eliminated Week 4,9,6.0,5.0,6.0,0.0,6.0,5.0,6.0,0.0,7.0,6.0,7.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.666666666666667,17.0,5.666666666666667,20.0,6.666666666666667,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,75.0,4,45-54,Athlete,USA,Eliminated Week 4,0.0,65.67427869501881,43.66337589043708,Good
Chris Jericho,Cheryl Burke,Athlete,New York,United States,40,12,Eliminated Week 6,7,7.0,6.0,6.0,0.0,8.0,7.0,8.0,0.0,7.0,7.0,7.0,0.0,8.0,7.0,8.0,0.0,9.0,8.0,9.0,0.0,7.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,6.333333333333333,23.0,7.666666666666667,21.0,7.0,23.0,7.666666666666667,26.0,8.666666666666666,22.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4444444444444455,134.0,6,35-44,Athlete,USA,Eliminated Week 6,0.0,78.22536306784464,52.00793217172062,Good
Petra Nemcova,Dmitry Chaplin,Model,,Czechoslovakia,31,12,Eliminated Week 5,8,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,8.0,9.0,8.0,0.0,8.0,7.0,8.0,0.0,7.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,18.0,6.0,25.0,8.333333333333334,23.0,7.666666666666667,22.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.066666666666667,106.0,5,25-34,Model,Czechoslovakia,Eliminated Week 5,0.0,74.25571777783462,49.36872367345419,Good
Mike Catherwood,Lacey Schwimmer,Radio Personality,California,United States,32,12,Eliminated Week 2,11,5.0,4.0,4.0,0.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.333333333333333,17.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,2,25-34,Radio Personality,USA,Eliminated Week 2,0.0,52.53942295601506,34.93070071234966,Average
Romeo,Chelsie Hightower,Singer/Rapper,Louisiana,United States,21,12,Eliminated Week 8,5,7.0,6.0,6.0,0.0,7.0,8.0,8.0,0.0,7.0,6.0,7.0,0.0,7.0,8.0,8.0,0.0,9.0,8.0,9.0,0.0,10.0,9.0,9.0,0.0,7.5,8.0,7.0,7.5,8.5,9.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,6.333333333333333,23.0,7.666666666666667,20.0,6.666666666666667,23.0,7.666666666666667,26.0,8.666666666666666,28.0,9.333333333333334,30.0,7.5,26.0,8.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,7.8125,195.0,8,<25,Musician,USA,Eliminated Week 8,10.933333333333325,82.09284836877352,54.57921986304635,Excellent
Wendy Williams,Tony Dovolani,TV Personality,New Jersey,United States,46,12,Eliminated Week 3,10,5.0,4.0,5.0,0.0,6.0,5.0,6.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.666666666666667,17.0,5.666666666666667,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.111111111111112,46.0,3,45-54,Tv_Personality,USA,Eliminated Week 3,0.0,53.70696568837094,35.70693850595744,Average
Kendra Wilkinson,Louis van Amstel,TV Personality,California,United States,25,12,Eliminated Week 7,6,6.0,6.0,6.0,0.0,7.0,6.0,6.0,0.0,8.0,7.0,8.0,0.0,6.0,6.0,6.0,0.0,8.0,7.0,7.0,0.0,8.0,8.0,9.0,0.0,7.5,7.5,7.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,19.0,6.333333333333333,23.0,7.666666666666667,18.0,6.0,22.0,7.333333333333333,25.0,8.333333333333334,30.5,7.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.041666666666667,155.5,7,25-34,Tv_Personality,USA,Eliminated Week 7,0.0,73.99302066305454,49.19407016989244,Good
Elisabetta Canalis,Valentin Chmerkovskiy,Actor/Actress,,Italy,33,13,Eliminated Week 2,11,5.0,5.0,5.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,2,25-34,Actor,Italy,Eliminated Week 2,0.0,63.04730754721807,41.868272103960585,Good
David Arquette,Kym Johnson,Actor/Actress,Virginia,United States,40,13,Eliminated Week 7,6,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,8.0,8.0,8.0,0.0,8.0,7.0,8.0,0.0,8.0,9.0,8.0,0.0,8.0,7.0,8.0,0.0,8.0,7.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,18.0,6.0,24.0,8.0,23.0,7.666666666666667,25.0,8.333333333333334,23.0,7.666666666666667,23.5,7.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.357142857142857,154.5,7,35-44,Actor,USA,Eliminated Week 7,0.0,77.30800806385072,51.33847650842785,Good
Ricki Lake,Derek Hough,Actor/Actress,New York,United States,42,13,3rd Place,3,7.0,6.0,7.0,0.0,8.0,7.0,8.0,0.0,9.0,9.0,9.0,0.0,10.0,9.0,10.0,0.0,8.0,8.0,8.0,0.0,10.0,9.0,10.0,0.0,9.0,8.5,9.0,0.0,8.5,8.5,9.0,0.0,10.8333,11.3333,11.3333,0.0,9.3333,9.3333,9.3333,0.0,0.0,0.0,0.0,0.0,20.0,6.666666666666667,23.0,7.666666666666667,27.0,9.0,29.0,9.666666666666666,24.0,8.0,29.0,9.666666666666666,26.5,8.833333333333334,26.0,8.666666666666666,33.4999,11.166633333333332,27.999899999999997,9.3333,0.0,0.0,8.86666,265.9998,10,35-44,Actor,USA,3rd Place,9.648954623274147,93.16983998943608,61.871955588883864,Excellent
J.R. Martinez,Karina Smirnoff,Actor/Actress,Louisiana,United States,28,13,1st Place,1,8.0,7.0,7.0,0.0,7.0,7.0,8.0,0.0,9.0,8.0,9.0,0.0,8.0,9.0,9.0,0.0,9.0,9.0,10.0,0.0,10.0,9.0,10.0,0.0,8.5,7.5,8.0,0.0,10.0,10.0,10.0,0.0,9.5,9.0,9.5,0.0,9.3333,9.1666,9.6666,0.0,0.0,0.0,0.0,0.0,22.0,7.333333333333333,22.0,7.333333333333333,26.0,8.666666666666666,26.0,8.666666666666666,28.0,9.333333333333334,29.0,9.666666666666666,24.0,8.0,30.0,10.0,28.0,9.333333333333334,28.1665,9.388833333333332,0.0,0.0,8.772216666666667,263.1665,10,25-34,Actor,USA,Winner,9.140664433606343,92.17744034236091,61.21292572581636,Excellent
Metta World Peace (Ron),Peta Murgatroyd,Athlete,New York,United States,31,13,Eliminated Week 1,12,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,14.0,1,25-34,Athlete,USA,Eliminated Week 1,0.0,49.03679475894739,32.564211636413795,Average
Hope Solo,Maksim Chmerkoskiy,Athlete,Washington,United States,30,13,Eliminated Week 9,4,7.0,7.0,7.0,0.0,6.0,7.0,6.0,0.0,8.0,8.0,8.0,0.0,8.0,8.0,8.0,0.0,8.0,8.0,8.0,0.0,7.0,6.0,7.0,0.0,8.5,8.0,8.5,0.0,8.5,9.0,8.5,0.0,8.1666,8.1666,8.1666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,19.0,6.333333333333333,24.0,8.0,24.0,8.0,24.0,8.0,20.0,6.666666666666667,25.0,8.333333333333334,26.0,8.666666666666666,24.4998,8.1666,0.0,0.0,0.0,0.0,7.685177777777777,207.4998,9,25-34,Athlete,USA,Eliminated Week 9,9.517744113488318,80.7549611517669,53.62751906121852,Excellent
Chynna Phillips,Tony Dovolani,Singer/Rapper,California,United States,43,13,Eliminated Week 4,9,8.0,7.0,7.0,0.0,7.0,7.0,7.0,0.0,8.0,9.0,9.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,7.333333333333333,21.0,7.0,26.0,8.666666666666666,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,90.0,4,35-44,Musician,USA,Eliminated Week 4,0.0,78.80913443402258,52.33534012995074,Good
Kristin Cavallari,Mark Ballas,TV Personality,Colorado,United States,24,13,Eliminated Week 3,10,7.0,6.0,6.0,0.0,8.0,7.0,7.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,6.333333333333333,22.0,7.333333333333333,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.222222222222221,65.0,3,<25,Tv_Personality,USA,Eliminated Week 3,0.0,75.89027760313284,50.39699419921181,Good
Carson Kressley,Anna Trebunskaya,TV Personality,Pennsylvania,United States,41,13,Eliminated Week 5,8,6.0,5.0,6.0,0.0,6.0,6.0,6.0,0.0,8.0,7.0,8.0,0.0,7.0,6.0,7.0,0.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.666666666666667,18.0,6.0,23.0,7.666666666666667,20.0,6.666666666666667,19.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.466666666666667,97.0,5,35-44,Tv_Personality,USA,Eliminated Week 5,0.0,67.9509870231128,45.12469326760197,Good
Chaz Bono,Lacey Schwimmer,TV Personality,California,United States,42,13,Eliminated Week 6,7,6.0,5.0,6.0,0.0,6.0,5.0,6.0,0.0,6.0,6.0,6.0,0.0,7.0,7.0,7.0,0.0,7.0,7.0,7.0,0.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.666666666666667,17.0,5.666666666666667,18.0,6.0,21.0,7.0,21.0,7.0,19.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.277777777777779,113.0,6,35-44,Tv_Personality,USA,Eliminated Week 6,0.0,65.96616437810779,43.806618034699504,Good
Nancy Grace,Tristan MacManus,TV Personality,Georgia,United States,51,13,Eliminated Week 8,5,5.0,5.0,6.0,0.0,6.0,8.0,7.0,0.0,7.0,7.0,7.0,0.0,7.0,7.0,7.0,0.0,7.0,7.0,8.0,0.0,9.0,7.0,8.0,0.0,7.5,7.0,7.5,0.0,7.5,7.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.333333333333333,21.0,7.0,21.0,7.0,21.0,7.0,22.0,7.333333333333333,24.0,8.0,22.0,7.333333333333333,22.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,7.041666666666667,169.0,8,45-54,Tv_Personality,USA,Eliminated Week 8,4.142011834319518,73.99302066305454,49.13706934423153,Good
Rob Kardashian,Cheryl Burke,TV Personality,California,United States,24,13,2nd Place,2,6.0,5.0,5.0,0.0,7.0,7.0,7.0,0.0,8.0,8.0,8.0,0.0,8.0,8.0,8.0,0.0,9.0,8.0,8.0,0.0,8.0,7.0,7.0,0.0,9.0,8.0,8.5,0.0,8.5,8.5,8.5,0.0,11.1666,10.6666,10.6666,0.0,9.4444,9.4444,9.4444,0.0,0.0,0.0,0.0,0.0,16.0,5.333333333333333,21.0,7.0,24.0,8.0,24.0,8.0,25.0,8.333333333333334,22.0,7.333333333333333,25.5,8.5,25.5,8.5,32.4998,10.833266666666667,28.333199999999998,9.4444,0.0,0.0,8.127766666666668,243.833,10,<25,Tv_Personality,USA,Runner-up,18.022034206471904,85.40563411756014,56.715924399583464,Excellent
William Levy,Cheryl Burke,Actor/Actress,,Cuba,31,14,3rd Place,3,8.0,8.0,8.0,0.0,9.0,7.0,9.0,0.0,9.0,9.0,10.0,0.0,7.0,7.0,8.0,0.0,10.0,9.0,10.0,0.0,12.0,11.0,13.0,0.0,9.0,8.5,9.0,0.0,9.5,9.5,9.5,0.0,9.5,9.5,10.0,0.0,10.0,9.6666,10.0,0.0,0.0,0.0,0.0,0.0,24.0,8.0,25.0,8.333333333333334,28.0,9.333333333333334,22.0,7.333333333333333,29.0,9.666666666666666,36.0,12.0,26.5,8.833333333333334,28.5,9.5,29.0,9.666666666666666,29.666600000000003,9.888866666666667,0.0,0.0,9.255553333333335,277.6666,10,25-34,Actor,Cuba,3rd Place,4.641801834766307,97.25628625439101,56.92792208764544,Outstanding
Jack Wagner,Anna Trebunskaya,Actor/Actress,Missouri,United States,52,14,Eliminated Week 3,11,8.0,7.0,8.0,0.0,7.0,7.0,7.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,7.666666666666667,21.0,7.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.555555555555556,68.0,3,45-54,Actor,USA,Eliminated Week 3,0.0,79.39290580020054,46.47178429046309,Good
Sherri Sheperd,Valentin Chmerkovskiy,Actor/Actress,Illinois,United States,44,14,Eliminated Week 4,10,8.0,7.0,8.0,0.0,8.0,7.0,8.0,0.0,8.0,8.0,8.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,7.666666666666667,23.0,7.666666666666667,24.0,8.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.583333333333334,91.0,4,35-44,Actor,USA,Eliminated Week 4,0.0,79.6847914832895,46.64263643858979,Good
Jaleel White,Kym Johnson,Actor/Actress,California,United States,35,14,Eliminated Week 7,7,9.0,8.0,9.0,0.0,7.0,7.0,8.0,0.0,9.0,8.0,8.0,0.0,8.0,7.0,7.0,0.0,8.0,8.0,8.0,0.0,12.6666,11.6666,12.6666,0.0,9.0,8.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,8.666666666666666,22.0,7.333333333333333,25.0,8.333333333333334,22.0,7.333333333333333,24.0,8.0,36.9998,12.333266666666667,25.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64284761904762,181.4998,7,35-44,Actor,USA,Eliminated Week 7,0.0,90.81804532030611,53.15936693925751,Excellent
Roshon Fegan,Chelsie Hightower,Actor/Actress,California,United States,20,14,Eliminated Week 8,6,8.0,7.0,8.0,0.0,9.0,8.0,9.0,0.0,8.0,8.0,9.0,0.0,9.0,8.0,9.0,0.0,9.0,8.0,9.0,0.0,8.6666,9.6666,9.6666,0.0,9.5,8.0,8.5,0.0,9.5,9.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,7.666666666666667,26.0,8.666666666666666,25.0,8.333333333333334,26.0,8.666666666666666,26.0,8.666666666666666,27.9998,9.333266666666667,26.0,8.666666666666666,28.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,8.666658333333332,207.9998,8,<25,Actor,USA,Eliminated Week 8,7.692411242703136,91.0682455580545,53.30581895988674,Excellent
Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,California,United States,47,14,Eliminated Week 8,5,7.0,6.0,7.0,0.0,7.0,6.0,7.0,0.0,8.0,8.0,8.0,0.0,7.0,8.0,7.0,0.0,7.0,7.0,7.0,0.0,10.0,10.0,10.0,0.0,8.0,7.5,8.0,0.0,8.5,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.666666666666667,20.0,6.666666666666667,24.0,8.0,22.0,7.333333333333333,21.0,7.0,30.0,10.0,23.5,7.833333333333333,25.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,7.750000000000001,186.0,8,45-54,Actor,USA,Eliminated Week 8,9.677419354838698,81.43610558182334,47.66774932735001,Excellent
Martina Navratilova,Tony Dovolani,Athlete,,Czechoslovakia,55,14,Eliminated Week 2,12,7.0,6.0,7.0,0.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.666666666666667,17.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.166666666666667,37.0,2,55+,Athlete,Czechoslovakia,Eliminated Week 2,0.0,64.79862164575191,37.92917688412796,Good
Donald Driver,Peta Murgatroyd,Athlete,Texas,United States,37,14,1st Place,1,7.0,7.0,7.0,0.0,8.0,8.0,8.0,0.0,9.0,8.0,9.0,0.0,9.0,9.0,9.0,0.0,10.0,8.0,9.0,0.0,11.3333,11.3333,11.3333,0.0,9.0,8.5,9.0,0.0,9.5,9.0,9.0,0.0,9.5,9.0,10.0,0.0,10.0,9.6666,10.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,24.0,8.0,26.0,8.666666666666666,27.0,9.0,27.0,9.0,33.9999,11.3333,26.5,8.833333333333334,27.5,9.166666666666666,28.5,9.5,29.666600000000003,9.888866666666667,0.0,0.0,9.038883333333334,271.1665,10,35-44,Athlete,USA,Winner,5.30627246851409,94.97954290001506,55.595254829999384,Excellent
Gavin DeGraw,Karina Smirnoff,Singer/Rapper,New York,United States,35,14,Eliminated Week 5,9,7.0,6.0,7.0,0.0,7.0,7.0,7.0,0.0,8.0,8.0,8.0,0.0,8.0,8.0,7.0,0.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.666666666666667,21.0,7.0,24.0,8.0,23.0,7.666666666666667,19.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.133333333333335,107.0,5,35-44,Musician,USA,Eliminated Week 5,0.0,74.95624341724816,43.874831638937216,Good
Gladys Knight,Tristan MacManus,Singer/Rapper,Georgia,United States,67,14,Eliminated Week 6,8,8.0,7.0,8.0,0.0,7.0,5.0,7.0,0.0,8.0,8.0,8.0,0.0,7.0,6.0,7.0,0.0,7.0,7.0,8.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,7.666666666666667,19.0,6.333333333333333,24.0,8.0,20.0,6.666666666666667,22.0,7.333333333333333,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,132.0,6,55+,Musician,USA,Eliminated Week 6,0.0,77.05782033548874,45.10496710544946,Good
Katherine Jenkins,Mark Ballas,Singer/Rapper,,Wales,31,14,2nd Place,2,9.0,8.0,9.0,0.0,9.0,8.0,9.0,0.0,10.0,9.0,10.0,0.0,8.0,8.0,8.0,0.0,10.0,9.0,10.0,0.0,13.3333,12.3333,13.3333,0.0,9.5,8.5,9.0,0.0,9.0,9.0,9.5,0.0,9.5,9.0,9.5,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,26.0,8.666666666666666,26.0,8.666666666666666,29.0,9.666666666666666,24.0,8.0,29.0,9.666666666666666,38.9999,12.999966666666666,27.0,9.0,27.5,9.166666666666666,28.0,9.333333333333334,30.0,10.0,0.0,0.0,9.516663333333332,285.4999,10,25-34,Musician,Wales,Runner-up,-0.17509638357139798,100.0,58.533925445950494,Outstanding
Maria Menounos,Derek Hough,TV Personality,Massachusetts,United States,33,14,Eliminated Week 9,4,7.0,7.0,7.0,0.0,8.0,8.0,9.0,0.0,9.0,9.0,9.0,0.0,9.0,8.0,9.0,0.0,9.0,9.0,9.0,0.0,9.3333,10.3333,10.3333,0.0,10.0,9.0,9.5,0.0,9.5,7.5,9.5,0.0,10.0,9.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,25.0,8.333333333333334,27.0,9.0,26.0,8.666666666666666,27.0,9.0,29.999899999999997,9.999966666666666,28.5,9.5,26.5,8.833333333333334,29.5,9.833333333333334,0.0,0.0,0.0,0.0,8.907403703703702,240.4999,9,25-34,Tv_Personality,USA,Eliminated Week 9,4.781748349999342,93.59797012577276,54.78656605234284,Excellent
Gilles Marini,Peta Murgatroyd,Actor/Actress,,France,36,15,Eliminated Week 8,6,8.0,8.0,8.0,0.0,8.5,8.5,8.5,0.0,8.5,8.5,8.5,0.0,10.0,9.5,10.0,10.0,9.5,9.25,9.5,0.0,9.0,9.0,9.5,0.0,11.1666,11.1666,11.1666,0.0,9.5,10.0,9.7777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,8.0,25.5,8.5,25.5,8.5,39.5,9.875,28.25,9.416666666666666,27.5,9.166666666666666,33.4998,11.1666,29.2777,9.759233333333333,0.0,0.0,0.0,0.0,0.0,0.0,9.298020833333332,233.0275,8,35-44,Actor,France,Eliminated Week 8,4.9603298192939835,97.70252984326791,56.169875251687905,Outstanding
Sabrina Bryan,Louis van Amstel,Actor/Actress,California,United States,28,15,Eliminated Week 6,8,7.5,7.5,7.5,0.0,9.0,8.5,8.5,0.0,8.5,8.5,8.5,0.0,9.0,9.0,8.5,9.0,9.75,9.75,9.75,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,7.5,26.0,8.666666666666666,25.5,8.5,35.5,8.875,29.25,9.75,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.881944444444445,168.75,6,25-34,Actor,USA,Eliminated Week 6,0.0,93.33044716769896,53.65633400694506,Excellent
